# vim: filetype=sh:
#
# Univariate PDF: PDF(edgelength)
# -----------------------------------------------
# Numeric precision: 6
# Bin size: 0.0001
# Number of bins estimated: 509
# Number of bins output: 509
# Sample space extent: [0.0314 : 0.0822]
#
# Example step-by-step visualization with gnuplot
# -----------------------------------------------
# gnuplot> set grid
# gnuplot> unset key
# gnuplot> set xlabel "edgelength"
# gnuplot> set ylabel "PDF(edgelength)"
# gnuplot> plot "mesh_edge_pdf.txt" with points
#
# Gnuplot one-liner for quick copy-paste
# -----------------------------------------------
# set grid; unset key; set xlabel "edgelength"; set ylabel "PDF(edgelength)"; plot "mesh_edge_pdf.txt" w p
#
# Data columns: edgelength, PDF(edgelength)
# -----------------------------------------------
0.0615	21.5161
0.0591	43.0321
0.0593	26.4813
0.0625	36.4118
0.0648	24.8262
0.0707	11.5856
0.0509	28.1364
0.0634	24.8262
0.041	24.8262
0.0631	31.4465
0.0432	56.2728
0.0409	26.4813
0.0818	1.65508
0.0523	28.1364
0.0787	4.96524
0.0378	8.27541
0.0415	44.6872
0.046	33.1016
0.0641	16.5508
0.0701	11.5856
0.0502	61.238
0.0495	8.27541
0.0735	4.96524
0.0586	23.1711
0.0785	1.65508
0.0376	14.8957
0.076	4.96524
0.0351	6.62032
0.0561	14.8957
0.0798	1.65508
0.0751	8.27541
0.0654	16.5508
0.0781	1.65508
0.0372	21.5161
0.0762	1.65508
0.0353	1.65508
0.0742	6.62032
0.0333	1.65508
0.0645	16.5508
0.0501	86.0642
0.07	9.93049
0.0617	29.7915
0.0418	11.5856
0.051	44.6872
0.0709	13.2406
0.0465	29.7915
0.0756	3.31016
0.0711	3.31016
0.055	56.2728
0.0749	6.62032
0.034	1.65508
0.0765	1.65508
0.0356	11.5856
0.0766	1.65508
0.0475	23.1711
0.0343	6.62032
0.0752	6.62032
0.0537	19.861
0.078	1.65508
0.0371	16.5508
0.0683	19.861
0.0688	4.96524
0.0489	28.1364
0.0748	1.65508
0.036	11.5856
0.0769	3.31016
0.0464	18.2059
0.0663	4.96524
0.0334	1.65508
0.0743	6.62032
0.0525	29.7915
0.0724	6.62032
0.0572	29.7915
0.0771	1.65508
0.0604	11.5856
0.0803	1.65508
0.0394	8.27541
0.0579	11.5856
0.0681	31.4465
0.0316	1.65508
0.0725	3.31016
0.0822	1.65508
0.0413	38.0669
0.0531	23.1711
0.0628	14.8957
0.0738	21.5161
0.0539	14.8957
0.033	1.65508
0.0739	18.2059
0.032	1.65508
0.0729	6.62032
0.0718	3.31016
0.0545	38.0669
0.0346	1.65508
0.0755	1.65508
0.054	23.1711
0.0345	1.65508
0.0636	9.93049
0.0569	41.377
0.0768	1.65508
0.0359	14.8957
0.0477	19.861
0.0366	8.27541
0.0775	4.96524
0.0764	1.65508
0.0355	13.2406
0.0774	3.31016
0.0473	18.2059
0.0717	8.27541
0.0723	1.65508
0.0314	1.65508
0.0626	24.8262
0.0548	43.0321
0.0349	4.96524
0.0758	4.96524
0.0466	21.5161
0.0517	33.1016
0.0716	11.5856
0.049	11.5856
0.0689	13.2406
0.0385	24.8262
0.0794	3.31016
0.0584	21.5161
0.0783	3.31016
0.0374	13.2406
0.0395	6.62032
0.0492	11.5856
0.0577	21.5161
0.0776	1.65508
0.069	9.93049
0.0541	8.27541
0.074	1.65508
0.0331	3.31016
0.0558	4.96524
0.0479	26.4813
0.0673	26.4813
0.0564	21.5161
0.0661	36.4118
0.0396	39.7219
0.0647	26.4813
0.0476	21.5161
0.0538	39.7219
0.0467	41.377
0.0666	28.1364
0.0697	21.5161
0.0746	13.2406
0.0547	18.2059
0.0361	14.8957
0.077	21.5161
0.0383	14.8957
0.0792	3.31016
0.0665	47.9974
0.0471	28.1364
0.042	26.4813
0.0619	29.7915
0.0438	18.2059
0.0535	21.5161
0.0433	36.4118
0.0632	18.2059
0.0397	8.27541
0.0596	36.4118
0.0643	39.7219
0.0601	34.7567
0.0551	26.4813
0.0685	46.3423
0.0607	54.6177
0.0612	29.7915
0.0513	43.0321
0.0642	26.4813
0.0571	38.0669
0.0696	4.96524
0.0497	11.5856
0.0594	28.1364
0.0578	18.2059
0.0782	11.5856
0.0373	19.861
0.0583	13.2406
0.0518	26.4813
0.0797	3.31016
0.0388	26.4813
0.0598	39.7219
0.0399	9.93049
0.0496	28.1364
0.0618	26.4813
0.0419	38.0669
0.0511	77.7888
0.071	18.2059
0.0613	24.8262
0.0516	38.0669
0.0519	18.2059
0.0621	38.0669
0.0422	28.1364
0.0439	44.6872
0.0638	38.0669
0.0407	13.2406
0.0606	21.5161
0.0504	54.6177
0.0703	21.5161
0.0639	31.4465
0.0644	23.1711
0.0445	23.1711
0.0702	9.93049
0.0507	31.4465
0.072	13.2406
0.0521	26.4813
0.039	13.2406
0.0478	39.7219
0.0592	44.6872
0.0393	23.1711
0.0567	16.5508
0.0421	19.861
0.062	18.2059
0.0454	23.1711
0.0358	1.65508
0.0767	9.93049
0.0503	46.3423
0.06	18.2059
0.0563	26.4813
0.0437	34.7567
0.0664	19.861
0.0451	23.1711
0.0411	24.8262
0.0406	28.1364
0.0599	19.861
0.0484	13.2406
0.0402	23.1711
0.0442	33.1016
0.0635	26.4813
0.063	16.5508
0.0603	18.2059
0.0555	19.861
0.0431	11.5856
0.0668	21.5161
0.0646	28.1364
0.0627	18.2059
0.0532	36.4118
0.0491	13.2406
0.0597	21.5161
0.0452	44.6872
0.0674	26.4813
0.0694	14.8957
0.0588	28.1364
0.0487	9.93049
0.048	24.8262
0.0462	14.8957
0.0704	9.93049
0.0708	24.8262
0.0649	9.93049
0.0777	1.65508
0.0368	6.62032
0.075	8.27541
0.0341	4.96524
0.0728	9.93049
0.0684	21.5161
0.0589	23.1711
0.0499	8.27541
0.073	11.5856
0.0554	33.1016
0.044	31.4465
0.0429	31.4465
0.0401	8.27541
0.057	21.5161
0.0565	28.1364
0.0553	16.5508
0.0526	16.5508
0.0482	23.1711
0.0622	21.5161
0.056	16.5508
0.0456	28.1364
0.0552	16.5508
0.0623	16.5508
0.0633	23.1711
0.0658	23.1711
0.043	23.1711
0.0424	46.3423
0.0506	21.5161
0.0559	9.93049
0.0405	24.8262
0.0387	14.8957
0.0715	4.96524
0.053	36.4118
0.0463	23.1711
0.0426	31.4465
0.0455	24.8262
0.0379	16.5508
0.0706	11.5856
0.0508	34.7567
0.0443	23.1711
0.0448	24.8262
0.0736	4.96524
0.0675	14.8957
0.0544	41.377
0.0414	8.27541
0.068	4.96524
0.067	24.8262
0.0667	18.2059
0.0435	24.8262
0.0392	8.27541
0.0446	16.5508
0.0522	16.5508
0.0549	23.1711
0.065	16.5508
0.0678	33.1016
0.0425	21.5161
0.0469	24.8262
0.04	14.8957
0.0692	24.8262
0.0474	14.8957
0.0381	16.5508
0.0608	23.1711
0.0428	19.861
0.0753	11.5856
0.0344	6.62032
0.0656	13.2406
0.0727	9.93049
0.038	19.861
0.0457	19.861
0.0605	23.1711
0.0529	23.1711
0.0546	16.5508
0.0677	8.27541
0.0575	26.4813
0.0582	19.861
0.0686	14.8957
0.0536	19.861
0.0573	8.27541
0.0524	23.1711
0.0534	19.861
0.0734	8.27541
0.0652	31.4465
0.0745	14.8957
0.0741	9.93049
0.0722	9.93049
0.0568	18.2059
0.0556	14.8957
0.0757	14.8957
0.0348	3.31016
0.0747	3.31016
0.0527	19.861
0.0714	8.27541
0.0614	14.8957
0.0732	19.861
0.0693	16.5508
0.0449	14.8957
0.0498	9.93049
